Purchasing Document,Company Code,Purch. Doc. Category,Purchasing Doc. Type,Control indicator,Deletion indicator,Status,Created on,Created by,Last Changed,Item Number Interval,Last Item,Vendor,Language Key,Payment terms,Payment in,Payment in,Payment in,Disc.percent 1,Disc.percent 2,Purch. organization,Purchasing Group,Currency,Exchange Rate,Fixed Exchange Rate,Document Date,Validity Per. Start,Validity Period End,Application Close,Quotation Deadline,Binding Period,Warr. Date,Bid invitation,Quotation,Quotation Date,Your Reference,Salesperson,Telephone,Goods Supplier,Customer,Outline agreement,Field Not Used,Complete Delivery,GR Message,Supplying Plant,Receiving Supplier,Incoterms,Incoterms (Part 2),Targ.Val. (Hdr),Distribution Type,Collective Number,Doc. Condition No.,Procedure,Update Group (stats),Invoicing Party,Number of Foreign Trade Data,Our Reference,Logical System,Subitem Interval,Time-dep. conditions,Release group,Release Strategy,Release indicator,Release State,Subject to release,Cntry for Tax Return,Rel. documentation,Address Number,Country Sls Tax No.,VAT Registration No.,Reason for Canc.,Document number,Corr. misc. provis.,Incomplete,Purchasing doc. processing state,Total val. upon release,Version,SCMPROC,Reason Code,Category of Incompleteness,Retention,Retention in Percent,Down Payment,Down Payt Percentage,Down Payment Amount,Due Date for Down Payment,Process ID No.,Part of a Contract Hierarchy,Threshold Value for Exchange Rates,Legal Contract Number,Contract Name,Release Date of Contract,Shipping Type,Handover Location,Shipping Conditions,Incoterms Version,Incoterms Location 1,Incoterms Location 2,Currency,relevant for Intrastat,exclude from Intrastat,Quotation Start Date,Follow-On Document Category,Follow-On Document Type,Ext. Include,ID of External Reference System,External Reference ID,Timestamp for Revision of External Calls,Business Purpose Completed,Document is aged,GUID 32,Counter,Relocation ID,Relocation Step ID,Logical system,Transaction Number,Item Group,Last VAS Item Number,Ord. Sch. Fields Changed Manually,Reference UUID of Transportation Mgmt,Annexing Package key,Annexing Package Extend,Base Date,Annexing Date Type,Annexing start date,deviation percentage,Annexed indicator,Limit date,Char20,New base date,Accountant general method,Do not allow negative annexing,Purch. organization,Known Index Indicator,S1POSTAT Check,Interest indicator,Snapshot Status,Procedure number,Adjustment/contest,Contract Type,Legal competence,Miscellaneous,Despatch,Date,Job,Assessment,Date,Job,Contract,Document Category,Same Delivery Date,Same Plant,Firm Deal Indicator,Take Account of Purch. Group,Take Account of Plnt,Take Account of Contract,Take Account of Item Categ.,Take Account of Fixed-Date Purchases,Consider Budget,Take Account of Alloc. Table Relevance,Take Account of Dlvy Period,Take Account of Delivery Date,Include Vendor Subrange,OTB Check Level,OTB Condition Type,Budget Number,Required Budget,OTB Currency,Reserved Budget,Special Release Budget,OTB Reason Profile for Special Release,Budget Type,OTB Check Status,Reason OTB Status,Type of OTB Check,OTB-Relevant Contract,Indicator Level for Contracts,Distrib. Using Target Value or Item Data
4500000462,1710,F,NB,,,9,10/9/2019,S4H_MM,10/9/2019 8:16,10,10,17300006,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/9/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001060,A17001,SAP,17300006,,,,1,,,,,,,US,,,US,,0,,,,05,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000463,1710,F,NB,,,9,10/9/2019,S4H_MM,10/9/2019 8:18,10,10,17300006,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/9/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001061,A17001,SAP,17300006,,,,1,,,,,,,US,,,US,,0,,,,05,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000464,1710,F,NB,,,9,10/9/2019,S4H_MM,10/9/2019 8:26,10,10,17300006,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/9/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001062,A17001,SAP,17300006,,,,1,,,,,,,US,,,US,,0,,,,05,0.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000465,1710,F,NB,,,9,10/10/2019,S4H_MM,10/10/2019 5:47,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/10/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001063,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,1.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000466,1710,F,NB,,,9,10/11/2019,S4H_MM,10/11/2019 6:26,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/11/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001080,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,300.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000467,1710,F,NB,,,9,10/11/2019,S4H_MM,10/11/2019 6:35,10,10,17300001,EN,0003,14,20,30,3.000,2.000,1710,002,USD,"1,00000",,10/11/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001081,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,600.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000468,1710,F,NB,,,9,10/11/2019,S4H_MM,10/11/2019 9:47,10,10,17300003,EN,0001,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/11/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001082,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,05,"2,500.00",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000469,1710,F,NB,,,9,10/11/2019,S4H_MM,10/11/2019 11:07,10,10,17300003,EN,0001,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/11/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001083,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,05,"2,500.00",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000470,1710,F,NB,,,9,10/11/2019,S4H_MM,10/11/2019 13:49,10,10,17300006,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/11/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001084,A17001,SAP,17300006,,,,1,,,,,,,US,,,US,,0,,,,05,"1,050.00",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000471,1710,F,NB,,,B,10/11/2019,S4H_MM,10/16/2019 7:39,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,003,USD,"1,00000",,10/11/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001085,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,600.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000472,1710,F,NB,,,B,10/11/2019,S4H_MM,10/11/2019 14:18,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/11/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001086,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,300.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000473,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 9:02,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,4600000009,,,,,,,,0.00,,,1000001087,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,10.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000474,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 10:13,10,10,17300001,EN,0003,14,20,30,3.000,2.000,1710,001,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001088,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,500.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000475,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 10:10,10,10,17300001,EN,0003,14,20,30,3.000,2.000,1710,001,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001089,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,100.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000476,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 10:15,10,10,17300007,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001090,A17001,SAP,17300007,,,,1,,,,,,,US,,,US,,0,,,,05,35.40,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000477,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 10:20,10,10,17300007,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001091,A17001,SAP,17300007,,,,1,,,,,,,US,,,US,,0,,,,05,5.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000478,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 11:17,10,10,17300007,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001092,A17001,SAP,17300007,,,,1,,,,,,,US,,,US,,0,,,,05,1.18,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000479,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 11:19,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001093,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,100.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000480,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 11:46,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001094,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,250.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000481,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 19:35,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001095,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,05,120.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000482,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 19:40,10,20,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001096,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,05,210.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000483,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 20:26,10,30,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001097,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,05,"18,180.00",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000484,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 20:26,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001098,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,05,600.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000485,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 21:12,10,30,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/15/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001099,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,05,270.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000486,1710,F,NB,,,9,10/14/2019,S4H_MM,10/14/2019 21:16,10,30,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/15/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001100,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,05,270.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000487,1710,F,NB,,,9,10/14/2019,BPINST,10/14/2019 21:30,10,30,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/14/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001101,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,05,180.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000488,1710,F,NB,,,9,10/15/2019,S4H_MM,10/15/2019 8:49,10,10,EWM17-SU01,EN,0004,0,0,0,0.000,0.000,1710,002,USD,"1,00000",,10/15/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001102,A17001,SAP,EWM17-SU01,,,,1,,,,,,,US,,,US,,0,,,,05,226.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000489,1710,F,NB,,,9,10/15/2019,S4H_MM,10/15/2019 10:25,10,10,17300010,EN,0001,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/15/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001103,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,05,300.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000492,1710,F,NB,,,9,10/15/2019,S4H_MM,10/15/2019 11:45,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/15/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001109,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,617.50,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000501,1710,F,NB,,,9,10/17/2019,S4H_MM,10/17/2019 12:06,10,30,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/17/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001131,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,720.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000502,1710,F,NB,,,9,10/18/2019,S4H_MM,10/18/2019 7:33,10,20,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/18/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001140,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,630.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000503,1710,F,NB,,,9,10/18/2019,S4H_MM,10/18/2019 7:30,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/18/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001141,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,100.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000507,1710,F,NB,,,B,10/21/2019,S4H_MM,10/21/2019 11:15,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/21/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001149,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,420.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000508,1710,F,NB,,,B,10/21/2019,S4H_MM,10/21/2019 11:16,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/21/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001150,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,3.85,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000509,1710,F,NB,,,B,10/21/2019,S4H_MM,10/21/2019 11:16,10,10,17300001,EN,0004,0,0,0,0.000,0.000,1710,001,USD,"1,00000",,10/21/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001151,A17001,SAP,17300001,,,,1,,,,,,,US,,,US,,0,,,,05,420.00,,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000511,1710,F,NB,,,9,10/21/2019,BPINST,10/21/2019 22:44,10,9,USSU-VSF04,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/21/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001153,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,05,"181,670.58",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000512,1710,F,NB,,,9,10/21/2019,BPINST,10/21/2019 22:44,10,9,USSU-VSF02,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/21/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001154,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,05,"187,721.17",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000513,1710,F,NB,,,9,10/21/2019,BPINST,10/21/2019 22:44,10,9,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/21/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001155,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,05,"22,594.79",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000514,1710,F,NB,,,9,10/21/2019,BPINST,10/21/2019 22:44,10,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/21/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001156,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,05,"26,477.28",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
4500000515,1710,F,NB,,,9,10/21/2019,BPINST,10/21/2019 22:44,10,1,USSU-VSF01,EN,0002,14,30,0,2.000,0.000,1710,002,USD,"1,00000",,10/21/2019,,,,,,,,,,,,,,,,,,,,,,,0.00,,,1000001157,A17001,SAP,,,,,1,,,,,,,US,,,US,,0,,,,05,"24,232.92",,,,,,0.00,,0.00,0.00,,,,,,,,,,,,,,USD,,,,,,,,,1/0/1900 0:00,,,,0,,,,,0,0,,,0,0,,,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,,0.00,0.00,,,,,,,,
