Material,Created On,Created At Time,Created by,Last Change,Changed by,Compl. maint. status,Maintenance status,DF at client level,Material type,Industry Sector,Material Group,Old material number,Base Unit of Measure,Order Unit,Document,Document type,Doc. Version,Page format,Document change no.,Page number,Number of sheets,Prod./insp. memo,Page format,Size/dimensions,Basic material,Industry Std Desc.,Lab/Office,Purchasing value key,Gross weight,Net weight,Weight unit,Volume,Volume unit,Container reqmts,Storage conditions,Temp. conditions,Low-Level Code,Transportation Group,Haz. material number,Division,Competitor,EAN Number,Number of GR slips,Procurement rule,Source of supply,Season,Label type,Label form,Field deactivated,EAN/UPC,EAN category,Length,Width,Height,Unit of Dimension,Product hierarchy,Stock Transfer Net Change Costing,CAD Indicator,QM in Procur. Active,Allowed pkg weight,Unit of weight,Allowed pkg volume,Volume unit,Excess wt tolerance,Excess volume tol.,Variable Purchase Order Unit,Revision Level Assgd,Material is configurable,Batch management,Packaging Mat. Type,Maximum level,Stackability factor,Matl Grp Pack.Matls,Authorization Group,Valid From,Valid to,Season Year,Price Band Category,With empties BOM,Ext. Material Group,Cross-plant CM,Material Category,Co-product,Follow-up material,Pricing Ref. Matl,X-Plant Material Status,X-distr.chain status,Valid from,Valid from,Tax classification,Catalog Profile,Min. Rem. Shelf Life,Total shelf life,Storage percentage,Content unit,Net contents,ComparisonPriceUnit,Labeling matl grpg,Gross contents,Conversion Method,Internal object no.,Environmentally rlvt,Product allocation,Pricing profile,Qual.f.FreeGoodsDis.,Manufacturer Part No.,Manufacturer,Int. material number,Mfr part profile,Units of meas. usage,Rollout,DG indicator profile,Highly viscous,In bulk/liquid,Serialization level,Closed,Appr.Batch Recd Req.,Assign effect. vals,Material completion level,Period Ind. for SLED,Rounding rule SLED,Product Composition,Gen. item cat. grp,Logistical variants,Material is locked,Indicator for relevance in CM,Assortment List Type,Expiration Date,EAN Variant,Generic Material,Reference matl for packing,GDS-Relevant,Origin Acceptance,Standard HU Type,Pilferable,WH Storage Condition,WH Material Group,Handling Indicator,Relevant for HS,Handling Unit Type,Varb. Tare Weight,Maximum Capacity,Overcapacity Toler.,Max. Pack. Length,Max. Pack. Width,Max. Pack. Height,Unit of Measurement,Country of origin,Material freight grp,Quarant. Per.,Quarantine Time Unit,Quality Inspection Group,Serial No. Profile,Form Name,Logistics Unit of Measure,Material Is a CW Material,CW Profile for CW Quantity,Catch Weight Tolerance Group,Adjustment Profile (Merchandise Distr.),Intellectual Property,Variant Price Allowed,Medium,Commodity,Cont. Non-Textile Parts of Animal Origin,Textile Composition Maintenance Active,Last Changed Time,Material,Chemical Compliance Relevance Indicator,Category of a Logistical Material,Material Number of Sales Material,Identification Tag Type,Segmentation Structure,Segmentation Strategy,Segmentation Status,Segmentation Strategy Scope,Segmentation Relevant,ANP Code,Protected Species Management Code,Fashion Attribute 1,Fashion Attribute 2,Fashion Attribute 3,Season Usage,Season Active in Inventory Management,Material Conv. ID,Dummy Field,Custom Field: High Risk ?,Custom Field: Risk Mitigation,Custom Field: Risk Reason,Product,Product ID,Maturation Time,Reqd Min. Shelf Life,Reqd Max. Shelf Life,Preferred Unit of Measure,Reference Product for Package Building,Product Shape,Product Orientation Profile,Overhang Threshold [%],Bridge Threshold [%],Maximum Slope for Bridges [ ],Absolute Height Threshold,UoM of Absolute Height Threshold,Product for Kit-to-Order,Procure to Order,Push Deployment from Supplier,Inventory Balancing Not Allowed,DRP: Global Stock on Entry Location,Excl. from Express Shipm.,Material Is Activated for CW,Valuation UoM,CW Tolerance Group,Fixed Tare,Ref.Unit of Measure TARE Calculation,Loading Units,Loading Unit Group,Structure Category,Tolerance Type ID,Counting Group,DSD Grouping,Cable Diameter,Unit for Dimensions,Cable Diameter Allowance in Percent,Bending Factor,Inner Width,Outer Diameter,Core Diameter,Load Capacity,R-O Flange Thick.,R-O Flange Height,Coil Delivery,Run-Out Flange,No. Vertical Layers,Smallest Permitted Clearance,Serialization Type,Synchronization Active,Last Synchronization Time,Indicator Changed Since Integration,Profile Relevant Country,Product Category,Tilting Allowed,No Stacking,Only Bottom Layer,Only Top Layer,Stacking Factor,Load without PKM,PKM Overhang Depth,PKM Overhang Width,Max. Stacking Height,Min. Stacking Height,Max.StackH Tolerance,No. Mat / Closed PKM,VSO Unit of Measure,Closed PKM Required,Packaging Code,DG Packaging Status,Duration of Work,Unit,Service Profile,Response Prof.,Billing Cycle,Billing Cycle Determination Rule ID,Assignment Schema,Material Condition Mgmt,Return Code,Return to Logistics Level,NATO Stock Number,Interchangeability Code for Ammunition,RIC ID,Overlength Part Number,Spare Part Class Code,Variable ObjectID,MS Book Part Number,SU Batch Default Value,Goods Rcpt to Posted Single-Unit Bch,Form-Fit-Function class,Supersession chain number,Creation Status,Int. Char. Number,Int. Char. Number,Int. Char. Number,Color,Main Size,Second Size,Free Charact. Value,Care Code,Brand,Component 1,Percentage Share 1,Component 2,Percentage Share 2,Component 3,Percentage Share 3,Component 4,Percentage Share 4,Component 5,Percentage Share 5,Fashion Grade,Material description,Material description
SG25,10/5/2017,12:00:00 AM,BPINST,1/16/2019,BPINST,KLEVDBG,KLEVDBG,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,0.500,0.450,KG,0.000,,,,,001,0001,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,5:48:28 PM,SG25,Not Decided,,,,,,,,,0,,,,,,,,,,,,0ADC9D1324481ED7AAB40FE4DAD2DFC2,2joT4oH87jUgj0}asjBVmW,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI25,PD,ExternalProcurement","SEMI25,PD,EXTERNALPROCUREMENT"
SG26,10/9/2018,12:00:00 AM,BPINST,10/31/2018,BPINST,KLEVDBG,KLEVDBG,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,0.500,0.450,KG,0.000,,,,,000,0001,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,12:53:40 AM,SG26,Not Decided,,,,,,,,,0,,,,,,,,,,,,0AD0658A6F041ED8B3816A045FAC83FF,2j1bYcy47jYpWMe4Nwo3}m,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI26,PD,Subcontracting","SEMI26,PD,SUBCONTRACTING"
SG27,10/9/2018,12:00:00 AM,BPINST,10/30/2018,BPINST,KLEVDBG,KLEVDBG,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,0.500,0.450,KG,0.000,,,,,000,0001,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,11:54:56 PM,SG27,Not Decided,,,,,,,,,0,,,,,,,,,,,,0AD0658A6F041EE8B2FCFAE096377D02,2j1bYcy47kYo}FhWbZTz0W,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI27,PD,Subcontracting","SEMI27,PD,SUBCONTRACTING"
SG29,10/5/2017,12:00:00 AM,BPINST,10/9/2018,BPINST,KLDAQBGZX,KLDAQBG,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,7,3,KG,0.000,,,,,001,,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,5:52:42 PM,SG29,Not Decided,,,,,,,,,0,,,,,,,,,,,,0ADC9D1324481EE7AABFE14A647419FC,2joT4oH87kUgl{5AP7GP}0,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEM29,PD,QM","SEM29,PD,QM"
SG2_CP,9/26/2019,11:49:08 PM,BPINST,9/27/2019,BPINST,KVEDAGLBC,KVEDAGLBC,,HALB,M,L003,,CCM,,,,,,,,0,,,,,,,,7,3,KG,0.000,,,,,001,0001,,00,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,2:50:58 PM,SG2_CP,Not Decided,,,,,,,,,0,,,,,,,,,,,,1246368BD7AA1ED9B897075ACCC88915,4aOsYzUg7jcubmTQpCY95G,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"CP-SG2, Ink Bottled","CP-SG2, INK BOTTLED"
SG325A,10/5/2017,12:00:00 AM,BPINST,1/16/2019,BPINST,KLEVDBG,KLEVDBG,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,1,0.960,KG,0.000,,,,,,0001,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,5:48:28 PM,SG325A,Not Decided,,,,,,,,,0,,,,,,,,,,,,0ADC9D1324481ED7AAB410469709DFDD,2joT4oH87jUgj116bmdVtG,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI325A,PLM,PD,ExternalProcurement","SEMI325A,PLM,PD,EXTERNALPROCUREMENT"
SG325B,10/5/2017,12:00:00 AM,BPINST,1/16/2019,BPINST,KLEVDBG,KLEVDBG,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,1,0.960,KG,0.000,,,,,,0001,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,5:48:29 PM,SG325B,Not Decided,,,,,,,,,0,,,,,,,,,,,,0ADC9D1324481ED7AAB410A65B9EDFDD,2joT4oH87jUgj12cMvxVtG,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI325B,ECM,PD,ExternalProcurement","SEMI325B,ECM,PD,EXTERNALPROCUREMENT"
SG6100,9/27/2019,12:02:41 AM,BPINST,9/27/2019,BPINST,KVEDAGLBC,KVEDAGLBC,,HALB,M,L003,,KG,,,,,,,,0,,,,,,,,0,0,KG,0.000,,,,,001,0001,,00,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,3:03:32 PM,SG6100,Not Decided,,,,,,,,,0,,,,,,,,,,,,1246368BD7AA1ED9B89743F7E22BA9A9,4aOsYzUg7jcubqFtuYkfgG,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI6100, PI, PD, Batch","SEMI6100, PI, PD, BATCH"
SG7100,9/26/2019,11:57:03 PM,BPINST,9/27/2019,BPINST,KVEDAGLBC,KVEDAGLBC,,HALB,M,L003,,KG,,,,,,,,0,,,,,,,,4,4,KG,0.000,,,,,002,0001,,00,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,2:57:41 PM,SG7100,Not Decided,,,,,,,,,0,,,,,,,,,,,,1246368BD7AA1ED9B8972AD1E2A4696C,4aOsYzUg7jcubohHugHfR0,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI7100, PD, By-Product","SEMI7100, PD, BY-PRODUCT"
SG9100,9/26/2019,11:57:03 PM,BPINST,9/27/2019,BPINST,KVEDAGLBC,KVEDAGLBC,,HALB,M,L003,,L,,,,,,,,0,,,,,,,,7,3,KG,0.000,,,,,001,0001,,00,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,X,,0,0,,,,,,,,,,,X,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,2:57:41 PM,SG9100,Not Decided,,,,,,,,,0,,,,,,,,,,,,1246368BD7AA1ED9B8972AD1E2A4896C,4aOsYzUg7jcubohHugI9R0,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI9100, PD, Co-Product","SEMI9100, PD, CO-PRODUCT"
SGME01,10/9/2018,12:00:00 AM,BPINST,10/31/2018,BPINST,KLEVDBG,KLEVDBG,,HALB,M,L003,,EA,,,,,,,,0,,,,,,,,0.500,0.150,KG,0.000,,,,,001,0001,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,1:23:28 AM,SGME01,Not Decided,,,,,,,,,0,,,,,,,,,,,,0AD0658A6F041ED8B382F70A5EEA665B,2j1bYcy47jYpWlSANkfcMm,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI01, MTS, ME Integration, A","SEMI01, MTS, ME INTEGRATION, A"
SGME02,10/9/2018,12:00:00 AM,BPINST,10/31/2018,BPINST,KLEVDBG,KLEVDBG,,HALB,M,L003,,EA,,,,,,,,0,,,,,,,,0.500,0.450,KG,0.000,,,,,001,0001,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,1:24:03 AM,SGME02,Not Decided,,,,,,,,,0,,,,,,,,,,,,0AD0658A6F041ED8B382F70A5EEA865B,2j1bYcy47jYpWlSANkg6Mm,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI02, MTS, ME Integration, A","SEMI02, MTS, ME INTEGRATION, A"
SGME03,10/9/2018,12:00:00 AM,BPINST,10/31/2018,BPINST,KLEVDBG,KLEVDBG,,HALB,M,L003,,EA,,,,,,,,0,,,,,,,,0.500,0.150,KG,0.000,,,,,001,0001,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,1:31:18 AM,SGME03,Not Decided,,,,,,,,,0,,,,,,,,,,,,0AD0658A6F041ED8B382F7358B11865D,2j1bYcy47jYpWlSrYn66NG,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI03, MTS, ME Integration, B","SEMI03, MTS, ME INTEGRATION, B"
SGME04,10/9/2018,12:00:00 AM,BPINST,10/31/2018,BPINST,KLEVDBG,KLEVDBG,,HALB,M,L003,,EA,,,,,,,,0,,,,,,,,0.500,0.450,KG,0.000,,,,,001,0001,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,1:31:51 AM,SGME04,Not Decided,,,,,,,,,0,,,,,,,,,,,,0AD0658A6F041ED8B382F7358B11A65D,2j1bYcy47jYpWlSrYn6cNG,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,"SEMI04, MTS, ME Integration, B","SEMI04, MTS, ME INTEGRATION, B"
SGPCDG01,9/26/2019,11:58:16 PM,BPINST,9/27/2019,BPINST,KDAGLB,KDAGLB,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,7,3,KG,0.000,,,,,,,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,2:59:06 PM,SGPCDG01,Not Decided,,,,,,,,,0,,,,,,,,,,,,1246368BD7AA1ED9B897303BEA89E97B,4aOsYzUg7jcubp0xwedfUm,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,Semi Finished Good DG01,SEMI FINISHED GOOD DG01
SGPCDG02,9/26/2019,11:58:16 PM,BPINST,9/27/2019,BPINST,KDAGLB,KDAGLB,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,7,3,KG,0.000,,,,,,,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,2:59:06 PM,SGPCDG02,Not Decided,,,,,,,,,0,,,,,,,,,,,,1246368BD7AA1ED9B897303BEA8A097B,4aOsYzUg7jcubp0xwee9Um,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,Semi Finished Good DG02,SEMI FINISHED GOOD DG02
SGPCPMA01,9/26/2019,11:53:40 PM,BPINST,9/27/2019,BPINST,KDAGLB,KDAGLB,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,7,3,KG,0.000,,,,,,,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,2:55:08 PM,SGPCPMA01,Not Decided,,,,,,,,,0,,,,,,,,,,,,1246368BD7AA1ED9B8971BA3D4ECC93E,4aOsYzUg7jcubnkZrEp9FW,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,Semi PMA 01,SEMI PMA 01
SGPCPMA02,9/26/2019,11:53:40 PM,BPINST,9/27/2019,BPINST,KDAGLB,KDAGLB,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,7,3,KG,0.000,,,,,,,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,2:55:08 PM,SGPCPMA02,Not Decided,,,,,,,,,0,,,,,,,,,,,,1246368BD7AA1ED9B8971BA3D4ECE93E,4aOsYzUg7jcubnkZrEpfFW,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,Semi PMA 02,SEMI PMA 02
SGPCPMA03,9/26/2019,11:53:40 PM,BPINST,9/27/2019,BPINST,KDAGLB,KDAGLB,,HALB,M,L003,,PC,,,,,,,,0,,,,,,,,7,3,KG,0.000,,,,,,,,,,,0,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0.000,0,,0.000,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,2:55:08 PM,SGPCPMA03,Not Decided,,,,,,,,,0,,,,,,,,,,,,1246368BD7AA1ED9B8971BA3D4ED093E,4aOsYzUg7jcubnkZrEq9FW,,,,,,,,0.00,0.00,0.00,0.000,,,,,,,,,,,,,0,,,,,,0.00,,0.00,0,0.00,0.00,0.00,0,0.00,0.00,,,0,0.00,0,,,,,,,,,,0,,0.000,0.000,0.000,0.000,0.000,0,,,,,0.000,,,,,,,,,,,,0,,0,00000000000000000000000000000000,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,Semi PMA 03,SEMI PMA 03
