Purchasing Document,Item,Seq. No. of Account Assgt,Trans./event type,Material Doc. Year,Material Document,Material Doc.Item,PO History Category,Movement type,Posting Date,Quantity,Quantity in OPUn,Amt.in Loc.Cur.,Amount,Currency,GR/IR clearing value in local currency,GR Blck.Stock in OUn,GR blocked stck.OPUn,Debit/Credit ind,Valuation Type,Delivery Completed,Reference,Fisc. Year Ref. Doc.,Reference Document,Reference Doc. Item,Reason for Movement,Entry Date,Time of Entry,Invoice Value,Compliance with Shipping Instr.,Invoice Value in FC,Material,Plant,RevGR despite IR,Sequential Number,Doc. Condition No.,Tax Code,Del. Note Quantity,Delivery Note Unit,Material,GR/IR clearing value in FC,Local currency,Quantity,Batch,Document Date,Calcn of value open,Unplanned Acct Assgmt: Inv. Verification,Created by,Service,Package Number,Service line,Seq. No. of PO Acc. Assignment,SRV Returns Indicator,GR/IR clearing value in FC,FC invoice amount,SAP Release,Quantity,Quantity in OPUn,Amt.in Loc.Cur.,Amount,Val. GR Blocked Stock in OUn,Valuated GR Blocked Stock in OPUn,Origin Acceptance,GR/IR clearing value in local currency,Exch. Rate Diff. Amt,Retention in Document Currency,Retention in Company Code Currency,Posted Retention in Document Currency,Posted Security Retention in CC Crcy,Multiple Account Assignment,Exchange Rate,Origin of an Invoice Item,Delivery,Item,Stock Segment,Data Filter Value for Data Aging,SES Unit of Measure,Logical System,SLQUpd.,Quantity in Parallel Unit of Measure,GR Blocked Stock in Base/Parallel UoM,Parallel Unit of Measure Type,GR Blkd Stk in Basis or Parallel UoM,Die complete flag,Season Year,Season,Collection,Theme,Quantity,Characteristic Value 1,Characteristic Value 2,Characteristic Value 3
4500001734,1,0,1,2020,5000001367,1,E,101,7/3/2020,26.000,26.000,"17,396.08","17,396.08",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:00:52 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,26.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001735,1,0,1,2020,5000001368,1,E,101,7/3/2020,273.000,273.000,"56,876.82","56,876.82",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:00:57 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,273.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001736,1,0,1,2020,5000001369,1,E,101,7/3/2020,146.000,146.000,"16,705.32","16,705.32",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:01:01 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,146.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001737,1,0,1,2020,5000001370,1,E,101,7/3/2020,212.000,212.000,"71,070.88","71,070.88",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:01:05 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,212.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001738,1,0,1,2020,5000001371,1,E,101,7/3/2020,176.000,176.000,"33,401.28","33,401.28",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:01:09 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,176.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001739,1,0,1,2020,5000001372,1,E,101,7/3/2020,293.000,293.000,"30,120.40","30,120.40",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:01:12 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,293.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001740,1,0,1,2020,5000001373,1,E,101,7/3/2020,"1,316.000","1,316.000","53,771.76","53,771.76",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:01:16 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,"1,316.000",,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001741,1,0,1,2020,5000001374,1,E,101,7/3/2020,"1,044.000","1,044.000","71,065.08","71,065.08",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:01:18 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,"1,044.000",,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001742,1,0,1,2020,5000001375,1,E,101,7/3/2020,492.000,492.000,"42,695.76","42,695.76",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/3/2020,5:01:21 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,492.000,,7/3/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001743,1,0,1,2020,5000001376,1,E,101,7/4/2020,42.000,42.000,"72,667.98","72,667.98",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:00:36 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,42.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001744,1,0,1,2020,5000001377,1,E,101,7/4/2020,47.000,47.000,"32,964.39","32,964.39",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:00:47 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,47.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001745,1,0,1,2020,5000001378,1,E,101,7/4/2020,101.000,101.000,"14,732.87","14,732.87",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:00:51 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,101.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001746,1,0,1,2020,5000001379,1,E,101,7/4/2020,54.000,54.000,"36,130.32","36,130.32",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:00:55 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,54.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001747,1,0,1,2020,5000001380,1,E,101,7/4/2020,241.000,241.000,"50,209.94","50,209.94",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:00:59 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,241.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001748,1,0,1,2020,5000001381,1,E,101,7/4/2020,146.000,146.000,"16,705.32","16,705.32",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:01:03 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,146.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001749,1,0,1,2020,5000001382,1,E,101,7/4/2020,327.000,327.000,"109,623.48","109,623.48",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:01:07 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,327.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001750,1,0,1,2020,5000001383,1,E,101,7/4/2020,234.000,234.000,"44,408.52","44,408.52",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:01:11 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,234.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001751,1,0,1,2020,5000001384,1,E,101,7/4/2020,148.000,148.000,"15,214.40","15,214.40",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:01:15 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,148.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001752,1,0,1,2020,5000001385,1,E,101,7/4/2020,"1,999.000","1,999.000","81,679.14","81,679.14",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:01:18 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,"1,999.000",,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001753,1,0,1,2020,5000001386,1,E,101,7/4/2020,787.000,787.000,"53,571.09","53,571.09",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:01:21 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,787.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001754,1,0,1,2020,5000001387,1,E,101,7/4/2020,267.000,267.000,"23,170.26","23,170.26",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/4/2020,5:01:23 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,267.000,,7/4/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001755,1,0,1,2020,5000001388,1,E,101,7/5/2020,30.000,30.000,"51,905.70","51,905.70",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:00:37 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,30.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001756,1,0,1,2020,5000001389,1,E,101,7/5/2020,40.000,40.000,"28,054.80","28,054.80",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:00:46 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,40.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001757,1,0,1,2020,5000001390,1,E,101,7/5/2020,130.000,130.000,"18,963.10","18,963.10",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:00:50 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,130.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001758,1,0,1,2020,5000001391,1,E,101,7/5/2020,48.000,48.000,"32,115.84","32,115.84",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:00:54 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,48.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001759,1,0,1,2020,5000001392,1,E,101,7/5/2020,272.000,272.000,"56,668.48","56,668.48",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:00:59 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,272.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001760,1,0,1,2020,5000001393,1,E,101,7/5/2020,220.000,220.000,"25,172.40","25,172.40",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:01:03 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,220.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001761,1,0,1,2020,5000001394,1,E,101,7/5/2020,267.000,267.000,"89,509.08","89,509.08",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:01:07 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,267.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001762,1,0,1,2020,5000001395,1,E,101,7/5/2020,183.000,183.000,"34,729.74","34,729.74",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:01:10 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,183.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001763,1,0,1,2020,5000001396,1,E,101,7/5/2020,417.000,417.000,"42,867.60","42,867.60",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:01:14 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,417.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001764,1,0,1,2020,5000001397,1,E,101,7/5/2020,"1,685.000","1,685.000","68,849.10","68,849.10",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:01:18 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,"1,685.000",,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001765,1,0,1,2020,5000001398,1,E,101,7/5/2020,"1,103.000","1,103.000","75,081.21","75,081.21",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:01:21 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,"1,103.000",,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001766,1,0,1,2020,5000001399,1,E,101,7/5/2020,612.000,612.000,"53,109.36","53,109.36",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/5/2020,5:01:23 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,612.000,,7/5/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001767,1,0,1,2020,5000001400,1,E,101,7/6/2020,27.000,27.000,"46,715.13","46,715.13",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:00:39 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,27.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001768,1,0,1,2020,5000001401,1,E,101,7/6/2020,23.000,23.000,"16,131.51","16,131.51",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:00:52 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,23.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001769,1,0,1,2020,5000001402,1,E,101,7/6/2020,62.000,62.000,"9,043.94","9,043.94",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:00:56 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,62.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001770,1,0,1,2020,5000001403,1,E,101,7/6/2020,50.000,50.000,"33,454.00","33,454.00",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:01:00 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,50.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001771,1,0,1,2020,5000001404,1,E,101,7/6/2020,203.000,203.000,"42,293.02","42,293.02",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:01:04 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,203.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001772,1,0,1,2020,5000001405,1,E,101,7/6/2020,78.000,78.000,"8,924.76","8,924.76",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:01:08 AM,0.00,,0.00,MZ-RM-M500-01,1710,,0,,,0.000,,,0.00,USD,78.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001773,1,0,1,2020,5000001406,1,E,101,7/6/2020,272.000,272.000,"91,185.28","91,185.28",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:01:12 AM,0.00,,0.00,MZ-RM-C990-01,1710,,0,,,0.000,,,0.00,USD,272.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001774,1,0,1,2020,5000001407,1,E,101,7/6/2020,188.000,188.000,"35,678.64","35,678.64",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:01:16 AM,0.00,,0.00,MZ-RM-C950-01,1710,,0,,,0.000,,,0.00,USD,188.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001775,1,0,1,2020,5000001408,1,E,101,7/6/2020,287.000,287.000,"29,503.60","29,503.60",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:01:20 AM,0.00,,0.00,MZ-RM-C900-01,1710,,0,,,0.000,,,0.00,USD,287.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001776,1,0,1,2020,5000001409,1,E,101,7/6/2020,961.000,961.000,"39,266.46","39,266.46",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:01:23 AM,0.00,,0.00,MZ-TG-Y120,1710,,0,,,0.000,,,0.00,USD,961.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001777,1,0,1,2020,5000001410,1,E,101,7/6/2020,917.000,917.000,"62,420.19","62,420.19",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:01:26 AM,0.00,,0.00,MZ-TG-Y200,1710,,0,,,0.000,,,0.00,USD,917.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001778,1,0,1,2020,5000001411,1,E,101,7/6/2020,397.000,397.000,"34,451.66","34,451.66",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/6/2020,5:01:29 AM,0.00,,0.00,MZ-TG-Y240,1710,,0,,,0.000,,,0.00,USD,397.000,,7/6/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001779,1,0,1,2020,5000001412,1,E,101,7/7/2020,31.000,31.000,"53,635.89","53,635.89",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:00:38 AM,0.00,,0.00,MZ-RM-R300-01,1710,,0,,,0.000,,,0.00,USD,31.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001780,1,0,1,2020,5000001413,1,E,101,7/7/2020,33.000,33.000,"23,145.21","23,145.21",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:00:46 AM,0.00,,0.00,MZ-RM-R200-01,1710,,0,,,0.000,,,0.00,USD,33.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001781,1,0,1,2020,5000001414,1,E,101,7/7/2020,150.000,150.000,"21,880.50","21,880.50",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:00:50 AM,0.00,,0.00,MZ-RM-R100-01,1710,,0,,,0.000,,,0.00,USD,150.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001782,1,0,1,2020,5000001415,1,E,101,7/7/2020,65.000,65.000,"43,490.20","43,490.20",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:00:54 AM,0.00,,0.00,MZ-RM-M550-01,1710,,0,,,0.000,,,0.00,USD,65.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
4500001783,1,0,1,2020,5000001416,1,E,101,7/7/2020,240.000,240.000,"50,001.60","50,001.60",USD,0.00,0.000,0.000,S,,X,,,,0,0,7/7/2020,5:00:58 AM,0.00,,0.00,MZ-RM-M525-01,1710,,0,,,0.000,,,0.00,USD,240.000,,7/7/2020,,,BPINST,,0,0,0,,0.00,0.00,754,0.000,0.000,0.00,0.00,0.000,0.000,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0,,,,,,0.000,0.000,,0.000,,,,,,0.000,,,
